ID_file,leg,class,language,surname,name,year_birth,gender,group,position,length,chunk
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Padovani,Andrea,1986,M,FP-PD,34,4221,"I would start from the beginning. The ""Security"" decree represents an attack on individual and collective freedoms, represses dissent and aims to transform citizens into subjects. The Right addresses every problem with a new crime and new aggravating circumstances without putting 1 euro to truly strengthen policies of urban security and social cohesion. It hits fragile subjects, such as pregnant women and children forced into prison, instead of alternative measures... it represses every form of dissent, even if exercised with non-violence or passive resistance and it completely unjustifiably undermines the industrial hemp supply chain or at least it tries and later I will explain why. From the introduction of the crime of arbitrary occupation of a property intended for someone else's domicile, punishable by 2 to 7 years of imprisonment, to the transformation of roadblocks from administrative offenses to criminal offenses, which rightfully earn the nickname ""anti-Gandhi law"", since it provides that anyone who blocks roads or railways incurs a penalty of up to one month in prison and a fine of 300,000 euros... if there are more than one person protesting, perhaps gathered in a demonstration of workers of a union, and here is the connection between the ""Security"" decree and the unions, the penalty increases from 6 months to 2 years in prison. There is no shortage of specific sanctions for those who protest against public works defined as strategic, such as the bridge over the Strait or the TAV, currently sanctioned with light sentences and fines. From Ilaria Salis, accused of having participated in an illegal occupation of an abandoned building in 2008 to the latest demonstrations, the majority led by Giorgia Meloni does not forget anyone in its repressive dedications. A package of measures is dedicated to prisons, not seeking solutions to the problems that are highlighted and denounced daily, first and foremost the suicide emergency, which unfortunately we witness month after month. The direction that is taken is the one that is least useful. The postponement of the sentence is made optional for mothers of children under one year of age or for pregnant women, and the crime of riot in prison is also introduced, which includes not only violent acts, but also passive resistance to orders, such as hunger strikes, punishable by 1 to 5 years. Then comes a new aggravating factor to the crime of incitement to disobey the laws: if committed inside a penitentiary or against detainees, the sentence can be increased by up to a third. Same rules in the CPRs, the Repatriation Detention Centers, treated, as seems logical to the Right, as real detention centers, with the addition of the ban on purchasing a telephone SIM card for migrants without a residence permit. With Article 18, and by decision of the Government, light cannabis is equated to narcotics, making its sale, importation, processing, distribution and transportation in any form illegal, destroying, or at least trying to destroy, thus, in fact, an industrial chain, a provision fortunately suspended by the TAR of Lazio, which ruled in favor of the growers of this plant. The urban daspo is extended, that is, the ban on access to some urban areas even for those who have only been reported or convicted in a non-definitive manner in the last 5 years for a series of crimes if these occurred in stations or airports. The so-called ""security decree"", which some have rightly renamed ""repression decree"", is a liberticidal law, which brandishes the Penal Code against unions, students and all those who want to express their dissent even in a non-violent way, a decree that responds to the problems and social injustices of our country by increasing penalties, disregarding our Constitution. These rules, in addition to not solving the problems, aggravating the work of the police forces and clogging up the courts even more, will only worsen the current situation, creating a climate of greater insecurity among citizens. This is evidently the ultimate goal of those who have been living politically for years, fueling fears and conspiracy theories."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,Presidente,35,59,Councilor Marquis has asked to speak and has the floor.
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marquis,Pierluigi,1964,M,FI,36,2332,"We of Forza Italia have lived this moment of discussion with discomfort, because as moderates, as a centrist group, we believe that there can be all the conditions to discuss between the parties in this chamber in a calm manner and in a manner appropriate to the institution we represent. As for the merits, we would like to make some considerations on this decree. We believe that the ""Security"" decree corresponds to the needs of the country to guarantee respectful coexistence between citizens. I have listened carefully to positions that are legitimate, but that we do not share at all and that are distant from our way of seeing the organization of society. Saying that we need to work on the education of citizens who live in hardship or who have problems is a fine declaration of intent, in two or three generations we will see the results. In the meantime we find citizens, according to what you say, who can afford to illegally occupy a property, someone else's private property and should not be punished. There are citizens who can demonstrate in the middle of a highway, who can block the country, who can block railway lines, who can block transport. In your opinion, does this mean demonstrating? Democratic demonstrations are done in a different way because of our way of interpreting the organization and democratic life of a country. It seems to us that, in this respect, there was a need to intervene, because we must also be respectful of the freedom of others. It is not that because I claim a right, my freedom, I can undermine the overall organization of society. There are ways to express one's principles, one's voice and one's ideas, in our opinion, in a very different way from those we have heard represented. Therefore, as far as we are concerned, we are deeply convinced that we need a little more security in this country, that we need conditions that guarantee the conditions for everyone to live peacefully. In our way of seeing and interpreting the institutional organization, we cannot allow the lives of others to be undermined. For this reason, therefore, on the merits, we announce that our vote is against the proposed commitment."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,Presidente,37,59,Councilor Manfrin has asked to speak and has the floor.
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Manfrin,Andrea Fabrizio,1983,M,LEGA VDA,38,458,"I will return for a moment, but in my part of the speech clearly dedicated, therefore without taking up any more time, to the regulatory part, simply for the last part that you expressed. President, I realize that you must also, in quotation marks, give an account to those who tried to find a reason not to interrupt the speech, but I, as I told you, made a speech on a motion of point of order because Article 58..."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,Presidente,39,29,"No, it was a point of order."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Manfrin,Andrea Fabrizio,1983,M,LEGA VDA,40,14445,"...yes, in my speech I think I can... since we are talking about this debate. I therefore referred to the facts that undermine the honorability of a Councilor. Having been the recipients of some invitations, I thought it was important, given that the person responsible for it was the first to point the tip, the lighthouse, the finger at other people, to point out this passage, but we will talk about this, since the recordings are there, so we will have the opportunity to talk about this later, don't worry. As for the merit of the initiative, I would like to thank my colleagues in a very calm manner, because I believe it is indeed an important topic, on which the discussion allows us to express our thoughts and allows us to express them in a way that is in any case different between us and you, who proposed it, and we appreciated, I personally also appreciated the calm tones with which you rightly expressed your opposition. I appreciated it a little less, but that's part of the game... and I understand the rather agitated intervention of those who, unfortunately, are gagged so as never to be able to speak, especially when there are issues that concern something they would like to have a say on, so as not to have their last remaining voter stolen from them, by the very two colleagues who proposed this initiative and instead are always forced into silence... in fact I saw some colleagues with particularly dark faces, while the colleague who intervened with this vehemence was throwing out weeks and weeks of brooding, of unexpressed words. To get to the merits of the initiative, let's say that even with respect to what has been said, colleague Guichardaz, certainly, when you intervene on the merits of demonstrations, you limit the right to demonstrate, but let's not forget that the right to express one's dissent is guaranteed by the Constitution. It is clear that I cannot do it in the ways I like best, but I have to follow certain rules. Obviously the Constitution also provides for the application of the rules for demonstrations. For demonstrations, it has already been said, but I think it is important, a stop has been put to some methods that objectively had proven to be particularly wrong to express one's thoughts. I believe that there is no problem, and there never has been, in organizing initiatives, public meetings, parades, marches. We have also seen it here in Valle d'Aosta, several have been done and, when they are peaceful, they do not create any problems. It is different when these then intervene and perhaps suspend a public service or create an obstacle. We have all seen, for example, the famous initiatives that have become quite famous throughout the world... in one part of the world, in the Western world, the one that allows you to do it because in others they are not allowed. I don't know, those who demonstrate for the climate, I don't know if they are all called ""Fridays for future"" or have different acronyms. The traffic block that is being implemented obviously has some big problems: if I block traffic, I don't just block the person who is going to the cinema, I block the person who is going to work and perhaps risks being fired, I block the ambulance with a person on board who risks dying, I block a series of connections that certainly do not help attract attention, indeed they are even counterproductive for two reasons: first, surely the people who remain stuck in traffic are not happy and certainly do not get passionate about the topic; secondly, cars stuck in traffic certainly produce much more CO2 by remaining stuck there, certainly those are not the methods. I have heard of the crime of riot and the ""anti-Gandhi law"", which however has actually been used incorrectly because this type of crime was introduced for prison inmates and this law provides that ""anyone inside the prison who participates in a riot through acts of violence or threats or resistance to the execution of orders given committed by three or more people gathered together is punished with imprisonment from 1 to 5 years"". Acts of resistance are also passive resistance behaviors: imagine, for example, the walks and the prisoners who refuse to return to their cells as a protest when they have to go back. We have clearly seen acts of pof that type. Prisoners clearly have all the rights, they have lawyers who visit them in prison, they can demonstrate whatever they want, there are some methods in those facilities that are not good and these methods, this same type of situation is foreseen for migrant detention and reception centers. So it is not for all demonstrations, but for some types. Then we talked about detained mothers with children. We addressed a problem that unfortunately was a serious problem, because there was a reiteration of crimes by mothers, who in reality hid behind their children to avoid ending up behind bars and who used this as an excuse to continue to pickpocket. Perhaps in our reality we notice it less, but in the situations that have subways or trains, unfortunately, this is a reality that is very present and has become a plague. I think that anyone who watches the news can notice it. Clearly, this is not about taking people and throwing them behind bars, but, since here the sentence provides for a postponement, in that case the execution of the sentence will not be postponable, not always, but ""if the judge sees the risk that further crimes may be committed and it may take place in a facility with reduced custody for detained mothers"". The penalties for those who employ minors for begging are also being increased and the maximum penalty goes from 3 to 5 years. Again: cannabis was mentioned. This Government has said it from the beginning: we are evidently against the use of drugs, whether soft or hard, we rightly do not make this type of distinction. I honestly have only one thing to say: I feel very sorry for those who, to get through their day, find their personal relaxation or outlet in ""sniffing"" a bit of drugs. I feel very sorry for him and, honestly, I think that there are different ways, different ways of being able to live one's life and also of being able to find a moment of leisure and relaxation. What has been said about the sentences is indeed true, but the Government, obviously, from this point of view, will continue to move forward. Again: we talked about the demonstrations and the sit-ins. There will be a blockade, as we said, not only on the road part but also on the tracks, because unfortunately one person on a track is enough to completely block a train and a connection. We realize what can obviously happen. What has been said... the aggravating circumstance of dissent on works of great importance has unfortunately become necessary because, for large works that are indispensable for our country, such as the TAV, unfortunately it has come to urban warfare in order to defend a work that is truly indispensable and to connect Corridor 5, which unfortunately is a necessity. Moreover, for example, the Democratic Party has never denied this position and the need to build this work when it was in Government. I believe this was a need for everyone, not just one political party. Again: penalties for damages during demonstrations have been increased. In fact, demonstrating peacefully is not only allowed, but it is desired. It is right to demonstrate and I much prefer those who demonstrate, who expose themselves, who show that they do not agree in an absolutely peaceful manner compared to those who perhaps disguise themselves and go and smash windows, go and smash cars and perhaps smash the car of a poor guy who has to wake up in the morning and go to work, who has absolutely nothing to do with it, but, ""since I have to demonstrate, I smash everything"". We remember the interview with that kid who said: ""Well, if you don't smash things at demonstrations... that is, a mess!"". Those people unfortunately must be punished and deserve to be punished, it is quite obvious. Again: there is an extension of the urban daspo. We also believe this is a useful measure to be able to restore some order in those cities that are certainly today, unfortunately, also prey to petty crime, which is defined as micro, but which in reality the people who live in those realities feel in a significant way on their own skin. In the manifesto, in the flyer that was then put on the union noticeboard, it was said that we are taking it out on migrants. You also said it, colleague Guichardaz, in your speech. Why? Because it simply inserts a common sense rule, that is, notis that you blame someone, simply the situation is created whereby, in the event that companies sell SIM cards without observing the identification obligations for customers, the sanction of closing the business or activity for a period of 5 to 30 days is applied. It is clear that you cannot sell SIM cards to people who do not even have a regular residence permit, people of this type are in theory illegal immigrants and should not be in this country. Eventually, we know, you know it better than us and you also know very well the associations that defend them, they have every right to go and ask for the right to asylum, they can do it and, if the right to asylum is denied, evidently they do not have the right to be here. If they do not have the right to be here, why should they be able to have a SIM? To be here illegally, perhaps to commit crimes? Because in theory, if they are not here legally, they cannot work, they cannot have a contract. How do they earn a living? I think these are observations that everyone should ask themselves, but common sense. I don't think there are security things, as has been said. Crime of arbitrary occupation. This hasn't been discussed, but it is important. The part of illegal occupation of housing has really become a major situation and we are also suffering from some of it. Councilor Marzi knows it... I imagine Councilor Sapinet also knows it by virtue of their occupation with respect to the residential construction part, there are people who have unfortunately illegally occupied housing, even council houses, and unfortunately send them away... not those who can't pay because they can't afford it, but those who occupy these houses because they don't have the possibility of finding another, but clearly they are abusing a right... it is obvious that they absolutely must be evicted. In fact, the crime is introduced because ""anyone who occupies and holds without title a property intended for someone else's domicile or prevents access to the legitimate owner is punished with a sentence of 2 to 7 years. The rule - this is a great novelty - also applies to appurtenances such as garages, courtyards, balconies, terraces. The same fate for anyone who interferes or cooperates in the occupation of the property, or receives or pays money or other benefits for the occupation itself"". The plague that exists in other areas of occupying council houses by renting them. Again: an aggravating factor for crimes in stations and in the metro, we said before, that we do not feel but are absolutely present. Then a whole section on the modification of the Anti-Mafia Code to make it more effective. Simply put, the interruption of benefits to relatives of mafiosi... if they interrupt relations with the relative who, in fact, has been arrested, or is a subject receiving preventive measures or subjected to a related criminal proceeding. Again - this is a rule on which we have really focused a lot -: the revocation of citizenship if there is a conviction for terrorism or serious crimes. ""The term for adopting the measure to revoke citizenship for crimes of terrorism and subversion and other serious crimes is extended from 3 to 10 years and from the final judgment to the final conviction. It is not possible to proceed with the revocation of citizenship if the interested party does not possess or cannot acquire another one"". Finally, the crime of possession of material for terrorist purposes: ""Anyone who, outside of cases of association for the purpose of terrorism and training for activities for the purpose of terrorism, knowingly obtains or holds instructions for the commission of acts of terrorism, dissemination and instruction on the preparation and use of explosive or toxic substances for the purpose of committing crimes against State officials will be punished with imprisonment from 2 to 6 years"". We believe that these are common sense choices. On this and on security, the League has evidently made very strong choices, choices that were in the government programs, choices that we have claimed and choices that are absolutely compatible, and will obviously be once approved in the Senate. Earlier, jokingly, I said to my colleague Di Marco who was speaking that it was not known whether my colleague Spelgatti would vote for the measure in the Senate. I did notconsulted with her, obviously, for this initiative, but I can say with reasonable confidence that I will not be contradicted, that obviously Senator Spelgatti will vote for this measure. She will vote for it and apply it as is right, because evidently, just as we have suffered, unfortunately, in years of Governments that tended to see little alternation, saw a prevalence of the Democratic Party, which managed to govern even when it lost the elections, for once we have an elected Government that has obviously gathered consensus on a program and on this, evidently, will carry out what it promised to do. Rightfully, regardless of the feasibility or non-feasibility of the motion, I would like to thank my colleagues for having presented it and allowed us to express ourselves and obviously I announce that, if the motion is not withdrawn, the Lega group will vote against it."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,Presidente,41,59,Councilor Distort has asked to speak and has the floor.
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Distort,Luca,1964,M,LEGA VDA,42,5410,"English: I thought I would respond a little point by point to the different positions expressed first by colleague Guichardaz and then by colleague Padovani, but colleague Manfrin has already expressed the position in which I recognize myself, so I think it is absolutely superfluous to continue these insights. It is quite obvious that in any case I do not recognize myself, we do not recognize ourselves in the least in those who, in the name of Moloch, must demonstrate at all costs and with all means, impede the normal activity of a company. We do not recognize ourselves. They are visions, we respect the different position, but we do not recognize ourselves in the least, just as we do not agree in the least on disarming the Police Forces. In my opinion, in our opinion, the Police Forces are called Police Forces because they exercise and have force in the name of order, or they are Police Forces and it is permitted that they do exactly what the name, the expression expresses, otherwise there is a small philological or even simply logical short circuit. It is clear that all this is not just a question of fans, because we know, among other things, that unfortunately we live in a country where the problems are not even the criminals or those who commit crimes, or those who break the rules or those who make social life difficult with their behavior. The problem is those who support these people, and there are, there are political areas that do it, but I don't want to open this discussion. We are on the other side. We are with the police, we are with an order, we are with the rules, on the side of the rules and we do all this not out of partisanship, not out of fans, but simply because we put the safety of people in a society, in a community, first. The safety of being able to do your job, of going to work and not finding a roadblock while someone goes to open their business. We are for the safety of those who get on a train and know that at a certain time this train will arrive at its destination. We are for this safety. The important thing, however, is that truly, in a way that is perhaps unusual, and that you are not used to, colleagues Guichardaz and Minelli, I want to sincerely congratulate you, because you have highlighted a weakness, which has appeared very evident in this discussion, of the majority. There was a speech by colleague Di Marco that is absolutely acceptable. I can tell you this as a soldier on leave, very strategic, impeccable. He didn't bat an eyelid. I also congratulate you, colleague Di Marco, you have found the logical way, perfectly logical, to get out of the impasse of having to take a position of choice regarding this motion, which would have put the majority in a bit of difficulty, which evidently is made up of heterogeneous political forces, a component of the Left and an autonomist component, assuming that the autonomist component is not of the Left. However, the fact remains that the speech of colleague Di Marco had its beautiful placement, a logic, a logical thread, a guiding line and then there was the intervention of colleague Padovani, on whose contents I do not recognize myself, but I also congratulate you, colleague Padovani, because telling the truth is a sign of coherence. You consistently wanted to express your political position, trying to bypass on the Left, on the far Left, the protagonists of this initiative and of this motion, the signatories of this motion. In this positioning of yours on the far Left you have demonstrated that the majority truly has enormous heterogeneity, but above all this heterogeneity is not just the fact of saying: well, let's go and recognize the egg of Columbus. What does the Left have to do with the autonomists? Which is what not only we are asking ourselves, but the Valle d'Aosta has been asking itself since 2020. It reveals the fact that all this debate and this different positioning emerged after about twenty minutes of interruption, of majority meeting to evidently, I think, I presume, decide what positions to take during the discussion of the motions. So what went wrong? You decided that there will be a part, represented by Di Marco, which represents a part of the majority and then the other part represented by Padovani, who strongly takes a political position that bypasses the signatories of the motion on the Left. This is what is curious, this is what is important, it isthis that emerges, because it is so clear that I could stay here and talk until tomorrow but I do not convince the opposing side, I do not convince my colleagues Guichardaz and Minelli to change their position. I do not convince you, colleague Padovani, to change your ideological position, but I ask myself: you are part of an area of ​​a party that is also represented by your two neighbors on the bench, by the president Bertin, by the assessor Guichardaz. So are you representing the party? Are you representing yourself? I would like to understand what the others in the majority think. What is the position of the majority? Is it Di Marco's position or the other position? This is an important element and this is the reason why I compliment my colleagues Guichardaz and Minelli. You have brought to light this absolutely contradictory situation and this is the majority that is governing the Valle d'Aosta Region."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,Presidente,43,59,Councilor Minelli has asked to speak and may do so.
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Minelli,Chiara,1966,F,PCP,44,3264,"I won't take much time, I want to reassure my colleagues who are tired, and we all are. My colleague Guichardaz has already said, obviously, if we are presenting this motion, it is because we are absolutely convinced of its validity and of the fact that the ""Security"" decree, the bill that was approved by the Chamber and that must be discussed in the Senate is dangerous and is absolutely contrary to a series of issues that we believe are important. I will give just one example, which is linked to... there would be many, but I will give just this one, which is linked to the issue of the ban on selling SIM cards to irregular migrants. I will borrow the statement that was made by Oliviero Forti, who is the immigration manager of the national Caritas, who said that this is a highly discriminatory measure, especially for one issue: because it does not only affect people who are in some way totally irregular, but also those who incur this ban and therefore will be deprived of this possibility... (intervention by a Councilor, off microphone) please! ...all those who are waiting for a residence permit, who have all the requirements, have completed the process and are just waiting to have that piece of paper that allows them to look for a job and be here, will also be deprived of this opportunity. I am also reporting the position of the Church, because this was in ""Avvenire"", which I believe has not yet become an extremist newspaper. I really don't think so. There are also doubts on the part of a whole series of magistrates, prison directors, who are worried about the effects that this type of bill will have. I will move on to the second part very briefly. It was said by my colleague Di Marco that this motion is outdated, that it makes no sense because in any case the bill has already been voted on in the Chamber. Now, the bill has been voted on in the Chamber, to become definitive it must also be voted on in the Senate, but nothing prevents some parts of that bill from being modified. If a bill is approved by one of the two Houses and the other branch of Parliament makes even minimal changes, that is, it does not vote en bloc on the text that was approved by the first House, this must return. The Senate could make changes, if it makes even small changes, the text will return to the House and the House will no longer vote on the entire bill, but only on the amended part. From a formal point of view, therefore, there is nothing that prevents this from going forward. Go and see, that's how it is. If it were not so, we would have abolished bicameralism in Italy, but at the moment it is still like that. Then on a whole other series of issues that colleague Manfrin addressed, in much calmer tones than usual, but because there had already been the previous outburst, we would have to respond point by point. We don't have time, it's late, we're tired. The motion will certainly not be withdrawn and the vote, as I believe someone else has also said, will then have to, as on many other occasions, be the litmus test of what people actually say, think and act, because otherwise they are words, words, words."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,Presidente,45,64,Councilor Marguerettaz has asked to speak and has the floor.
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,UV,46,4199,"Obviously not for a question of punctiliousness, but I repeat that the previous passage is absolutely not compliant, because the motions of order are specific motions. The Rules say: ""points of order or for the agenda or for the priority of votes"". Finished. What you invoked was a personal matter or, at most, you should have asked for the jury of honor, honorability. You had no right to interrupt Padovani. That said, therefore, even the reference to the evaluations of the Rules... they are specific, but you did not make any reference to the Rules, nor to the order of votes, nor anything else. On the motion I believe that in the end there is a specific activity simply to plant flags, exactly like the ""Security"" decree. Because the ""Security"" decree, you see, introduces and leverages problems that are real. How can we ignore the fact that there are real problems of public order? The problem is to understand whether the ""Security"" decree solves these problems, because this is what we need to talk about. Colleague Di Marco said: ""we are against it, but because we believe that this tool is a propaganda tool. Let me explain. If something is prohibited, because a whole series of facts are already prohibited, we do not resolve the issues by increasing the penalties. Because here we do great advertising, electoral propaganda. A whole series of crimes that you have indicated are already not permitted and so, if they are not permitted, someone should already prevent them from being committed. With this logic of saying: ""we increase the penalties"" do you think you are resolving the problem? Absolutely not. You see, when we go abroad - and, in some ways they are right -, they ask us: ""but excuse me, what is the difference between prohibited and strictly prohibited?"". If something is prohibited, it is prohibited. So you are making propaganda on the fact that it is strictly prohibited, but things already cannot be done. Today is it permitted to block the highway? No. From this point of view, that is why we say that this is an instrument that is absolutely propagandistic and, if the colleagues had had a bit of intellectual honesty, they should have recalled the contrary vote of our Deputy, who voted against already in September. From this point of view, we were already clearing the field on the fact that this majority, composed of people who roughly represent all the movements that supported the candidacy of our Deputy... to understand what the orientation was, but not because we do not know the problem! We know the problem, but, from this point of view, the instrument is an incorrect and propagandistic instrument, just as this motion is propagandistic, if you will allow me, because it is simply to be able to have a showdown within the Left area. We believe that the commitment is an unvotable commitment, because if someone had written: ""commits to urge the Parliamentarians to vote against"", it might have made sense, but what the hell kind of democracy do you have in your head? The excerpt. The excerpt of what? That is, a bill that is being discussed in Parliament... (intervention by Councilor Minelli, off microphone) ...no, but you didn't write what you want to excise. You spoke in general about the excise... Have you also taken on Manfrin's way of doing things? (intervention by Councilor Minelli, off microphone) ...so you're making a personal issue... no, because taken from the fact that you insisted, I think that colleague Minelli thought that that was an example to follow, therefore speaking over colleagues. The excise of what? In the request it is written the excise tout court, of the entire decree law. Look, it doesn't work like that. If it's a rag, say what you want to excise; if it's to vote against, say that we must vote against; if it's to vote against, we've already satisfied you, we've already done it. For something that has already been done, for us this motion, as it is set out, is unvotable. For the sake of dignity, we will not vote against, we will abstain, because you have presented something that is technically unfeasible."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,Presidente,47,59,The floor is given to Councilor Manfrin for the second speech.
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Manfrin,Andrea Fabrizio,1983,M,LEGA VDA,48,5552,"Very, very briefly, first of all I understand and I understand perfectly, Mr Marguerettaz, that it happens rarely, because I have to recognize your particular ability, you have frequented this room for several years and know how this room works in depth. A couple of times, however, you have to admit that you were caught off guard and this is one of those times. As I was saying, I therefore also understand the reasoning that you made subsequently, because you will never admit it, obviously, but, if there had not been this dispute, whether regulatory or otherwise, I am sure that you would not have intervened, nor would you have expressed an opinion. You would obviously have left, as you have done hundreds of other times, for probably one of your colleagues from the majority to express themselves on the merits. You are not used to taking a position and would not have expressed the positions that you expressed, because obviously today you have a bit of post-match tension on you and that is fine and I understand it, so we know well what happens. What you probably didn't understand, however, is what the content is, but I say it absolutely without animosity and without wanting to start a debate, also because we will certainly have more to discuss in the coming days. Article 60 of our Rules of Procedure establishes that ""points of order, or for the agenda, or for the priority of votes? are three different cases, so either a point of order, or for the agenda or for priority? interrupt the discussion"". We agree on this, we have established that these interrupt the discussion and interrupt the speech: that's why I evidently said... Obviously what happens? That, if I ask with a point of order to speak, therefore I interrupt the discussion, at that point I receive the floor from the President who asks me to explain the point of order. Which, however, was not done, because, when I asked for the floor to speak, the colleague was not blocked and I was not given the opportunity to explain the point of order. I therefore stubbornly insisted, because my right was to make a point of order. The point of order, which I then made subsequently, was precisely for article 58, therefore facts that undermine the honour of a Councillor. It is therefore clear that the failure to suspend the discussion and the failure to give the floor to the undersigned evidently made me intervene in a vehement manner, also because, as you will remember at the beginning of these three days of the Council, I had received a rebuke from the President, who had accused me of being... how could we say... he had told me that I was a little too shy. Since I have an infinite series of defects, but I am not shy, I thought it appropriate to re-establish things a little and the truth of the issues, therefore evidently I thought I was defending a right. It is therefore clear that the point I made was meant to interrupt the discussion, the discussion was interrupted only at a later time, but I believe that what happened is on record and we will be able to discuss it later. On the merits, I believe that technically my colleague Sammaritani can best express the position of the League, which will obviously vote against the motion, but I also think that it is not because, colleague Minelli, I let off steam first that I am kept calm afterwards: it is because it is precisely the anger that has come out of some of your close colleagues that has persuaded me that perhaps this is the best weapon. The best weapon is precisely to highlight that exactly, as my colleague Distort said, there are positions that are diametrically opposed within the majority and I thank you for your action, which brings them out in all their violence and in all their virulence, because I know that every initiative that is made, regardless of the justifications that are given, because obviously there is no one who intervenes with this violence and with this thirst for revenge, who then would like to vote for the one he believes in... what you wrote... the person who is on your right, but would like to be on your left, because he would like to represent an even more extreme wing than the one you represent... he would like to vote with every fiber of his body and, if he did not have these obligations of the majority, because obviously the things that have been said to him for trthere are two ways to keep him in that position: one, you become the President of the Commission and, two, if you are not the President of the Commission and you are not here, the Fascists will arrive. Because they told him this, this is what happened and this is what is holding him back. I have a great passion for his resistance and stoicism, but above all a great respect for the great work that another colleague does, who has become multiple Vice President of different Commissions, who has to manage Commissions different from his own, and above all who has to try to contain and find a compromise when it comes to topics that he obviously cannot resist voting or expressing himself. With a good tug of the ear, here he is... or with a good tug of the ear or with good consultation he always manages to bring home the result. A result that is a winner for him and not for someone else, but, fortunately, the accounts will be done in the end. I truly thank you for having brought this motion and I hope, I truly hope, that you will bring others."
47970,XVI,"ORDINE PUBBLICO - FORZE ARMATE, Pubblica sicurezza, STATUTO",en,Marguerettaz,Aurelio,1963,M,Presidente,49,63,Councilor Sammaritani has asked to speak and may do so.
